Updated at,source_report,raw_part_number,lpn,description,item_category,procurementtype,location,storage_location,is_consigned,owned_by,unrestricted_qty,restricted_qty,unit_price,unrestricted_value,restricted_value,revision_number,row_type,uncommitted_qty
08-04-2026,Lunar Netsuite,10-001625,10-001625,CAP CER 100PF 630V C0G/NP0 1206 AEC-Q,Electrical Components,OTS,JIT - Reno,NS,FALSE,Lunar Energy,2327,0,0.0986,229.4422,0,0,Unrestricted,2327
08-04-2026,CM: Sienna GA,10-001625 REV-01,10-001625,CAP CER 100PF 630V C0G/NP0 1206 AEC-Q,Electrical Components,OTS,ATLN,MAIN,FALSE,Sienna Corporation,7500,0,0.059,442.5,0,1,Unrestricted,7500
08-04-2026,CM: Qualitel WA,814L-10-001634,10-001634,RES 8.45K OHM 1% 1/4W 0805 AEC-Q,Electrical Components,OTS,"Seattle, WA",Stock,FALSE,Qualitel,8733,0,0.004,34.932,0,0,Unrestricted,8733
08-04-2026,CM: Sienna GA,10-001634 REV-01,10-001634,RES 8.45K OHM 1% 1/4W 0805 AEC-Q,Electrical Components,OTS,ATLN,LINE,FALSE,Sienna Corporation,7351,0,0.0036,26.4636,0,1,Unrestricted,7351
08-04-2026,Lunar Netsuite,10-001637,10-001637,CAP CER 4.7UF 100V X7R 2220,Electrical Components,OTS,CCL (Computer Components Ltd),NS,FALSE,Lunar Energy,346000,0,0.698,241508,0,0,Unrestricted,346000
08-04-2026,Lunar Netsuite,10-001637,10-001637,CAP CER 4.7UF 100V X7R 2220,Electrical Components,OTS,Sienna Corporation - GA,NS,FALSE,Lunar Energy,8000,0,0.698,5584,0,0,Unrestricted,0
08-04-2026,CM: Sienna GA,C10-001637 REV-01,10-001637,CAP CER 4.7UF 100V X7R 2220,Electrical Components,OTS,ATLN,WR84,TRUE,Lunar Energy,8000,0,0,0,0,1,Unrestricted,8000
08-04-2026,CM: Sienna GA,10-001641 REV-02,10-001641,CAP CER 22UF 25V X7R 1210,Electrical Components,OTS,ATLN,LINE,FALSE,Sienna Corporation,6805,0,0.14,952.7,0,2,Unrestricted,6805
08-04-2026,Lunar Netsuite,10-001641,10-001641,CAP CER 22UF 25V X7R 1210,Electrical Components,OTS,Avnet,NS,FALSE,Lunar Energy,8000,0,0.188,1504,0,0,Unrestricted,8000
08-04-2026,CM: Sienna GA,C10-001641 REV-02,10-001641,CAP CER 22UF 25V X7R 1210,Electrical Components,OTS,ATLN,WT63,TRUE,Lunar Energy,8000,0,0,0,0,2,Unrestricted,8000
08-04-2026,CM: Qualitel WA,814L-10-001641,10-001641,CAP CER 22UF 25V X7R 1210,Electrical Components,OTS,"Seattle, WA",Stock,FALSE,Qualitel,69062,0,0.093,6422.766,0,0,Unrestricted,69062
08-04-2026,CM: Sienna GA,10-001641 REV-02,10-001641,CAP CER 22UF 25V X7R 1210,Electrical Components,OTS,ATLN,RIQC,FALSE,Sienna Corporation,12000,0,0.14,1680,0,2,Unrestricted,12000
08-04-2026,CM: Sienna GA,10-001641 REV-02,10-001641,CAP CER 22UF 25V X7R 1210,Electrical Components,OTS,ATLN,MAIN,FALSE,Sienna Corporation,89923,0,0.14,12589.22,0,2,Unrestricted,89923
