Updated at,source_report,raw_part_number,lpn,description,item_category,procurementtype,location,storage_location,is_consigned,owned_by,unrestricted_qty,restricted_qty,unit_price,unrestricted_value,restricted_value,revision_number,row_type,uncommitted_qty
08-25-2026,CM: Sienna GA,10-002602 REV-1,10-002602,CAP CER 10UF 10V X7R 0603,Electrical Components,OTS,ATLN,MAIN,FALSE,Sienna Corporation,59290,0,0.0354,2098.866,0,1,Unrestricted,59290
08-25-2026,CM: Sienna GA,10-002602 REV-1,10-002602,CAP CER 10UF 10V X7R 0603,Electrical Components,OTS,ATLN,RIQC,FALSE,Sienna Corporation,16000,0,0.0354,566.4,0,1,Unrestricted,16000
08-25-2026,Lunar Netsuite,10-002602,10-002602,CAP CER 10UF 10V X7R 0603,Electrical Components,OTS,CA - Ravendale,NS,FALSE,Lunar Energy,40000,0,0.0472,1888,0,0,Unrestricted,40000
08-25-2026,CM: Qualitel WA,814L-10-002602,10-002602,CAP CER 10UF 10V X7R 0603,Electrical Components,OTS,"Seattle, WA",Stock,FALSE,Qualitel,13757,0,0.0229,315.0353,0,0,Unrestricted,13757
08-25-2026,CM: Sienna GA,10-002604 REV-02,10-002604,LED GREEN CLEAR CHIP SMD,Electrical Components,OTS,ATLN,LINE,FALSE,Sienna Corporation,765,0,0.0402,30.753,0,2,Unrestricted,765
08-25-2026,CM: Sienna GA,10-002604 REV-02,10-002604,LED GREEN CLEAR CHIP SMD,Electrical Components,OTS,ATLN,MAIN,FALSE,Sienna Corporation,4000,0,0.0402,160.8,0,2,Unrestricted,4000
08-25-2026,CM: Sienna GA,10-002604 REV-02,10-002604,LED GREEN CLEAR CHIP SMD,Electrical Components,OTS,ATLN,RIQC,FALSE,Sienna Corporation,38000,0,0.0402,1527.6,0,2,Unrestricted,38000
08-25-2026,CM: Celestica MX,10-0026043MS,10-002604,LED GREEN CLEAR CHIP SMD,Electrical Components,OTS,Monterrey Prod,1000,FALSE,Celestica,-10,0,0.0402,-0.402,0,0,Unrestricted,-10
08-25-2026,Lunar Netsuite,10-002604,10-002604,LED GREEN CLEAR CHIP SMD,Electrical Components,OTS,JIT - Reno,NS,FALSE,Lunar Energy,292000,0,0.0402,11738.4,0,0,Unrestricted,170242
08-25-2026,CM: Qualitel WA,814L-10-002604,10-002604,LED GREEN CLEAR CHIP SMD,Electrical Components,OTS,"Seattle, WA",Stock,FALSE,Qualitel,56742,0,0.0335,1900.857,0,0,Unrestricted,56742
08-25-2026,Lunar Netsuite,10-002604,10-002604,LED GREEN CLEAR CHIP SMD,Electrical Components,OTS,Sienna Corporation - GA,NS,FALSE,Lunar Energy,32000,0,0.0402,1286.4,0,0,Unrestricted,28000
08-25-2026,CM: Sienna GA,C10-002604 REV-1,10-002604,LED GREEN CLEAR CHIP SMD,Electrical Components,OTS,ATLN,WR34,TRUE,Lunar Energy,32000,0,0,0,0,1,Unrestricted,32000
